Accession evaluated for FLWRDATE1
,
accession_id,accession_prefix,accession_number,accession_surfix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,,
"1151719","PI","174803","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","174803","62ncai01",
"1151719","PI","174803","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","174803","90ncai02",
"1151860","PI","175057","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","175057","61ncai01",
"1151860","PI","175057","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","175057","86ncai02",
"1155853","PI","179850","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","179850","86ncai02",
"1158513","PI","183115","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","183115","86ncai02",
"1191253","PI","248770","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","77-233","Brassica nigra","India","COLLECTED","","","","","","","","","","","PI","248770","86ncai01",
"1321471","PI","426369","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","K-514","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","426369","96ncab01",
"1492080","PI","649133","","124","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","MAZOWIECKI","Brassica napus","Poland","DONATED","","","","","","","","","","","PI","649133","95ncao01",
"1522403","PI","633111","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","CR 118/90","Brassica juncea","Germany","DONATED","","","","","","","","","","","PI","633111","96ncao01",
"1522420","PI","633146","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","CR 1206/90a","Brassica nigra","Germany","DONATED","","","","","","","","","","","PI","633146","96ncao01",
